time,logger,level,message,exception
2012-06-08 10:41:23.6740,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 10:41:23.6740,Raven.Database.Server.HttpServer,Debug,Request # 797: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 10:41:23.6740,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608104123672} AND ( *:* -MessageSent:true),
2012-06-08 10:41:23.6780,Raven.Database.Server.HttpServer,Debug,Request # 798: GET     -     5 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608104123672%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 10:41:23.6780,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608104123672} AND ( *:* -MessageSent:true)
	Time: 4 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 10:41:27.6740,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:41:32.7510,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:41:33.7390,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 10:41:33.7390,Raven.Database.Server.HttpServer,Debug,Request # 799: GET     -     2 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 10:41:33.7390,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608104133736} AND ( *:* -MessageSent:true),
2012-06-08 10:41:33.7390,Raven.Database.Server.HttpServer,Debug,Request # 800: GET     -     3 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608104133736%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 10:41:33.7390,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608104133736} AND ( *:* -MessageSent:true)
	Time: 3 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 10:41:37.8030,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:41:42.8740,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:41:43.7990,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 10:41:43.7990,Raven.Database.Server.HttpServer,Debug,Request # 801: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 10:41:43.8020,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608104143798} AND ( *:* -MessageSent:true),
2012-06-08 10:41:43.8020,Raven.Database.Server.HttpServer,Debug,Request # 802: GET     -     5 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608104143798%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 10:41:43.8020,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608104143798} AND ( *:* -MessageSent:true)
	Time: 4 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 10:41:47.9670,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:41:53.0220,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:41:53.8610,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 10:41:53.8610,Raven.Database.Server.HttpServer,Debug,Request # 803: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 10:41:53.8610,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608104153861} AND ( *:* -MessageSent:true),
2012-06-08 10:41:53.8780,Raven.Database.Server.HttpServer,Debug,Request # 804: GET     -    11 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608104153861%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 10:41:53.8780,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608104153861} AND ( *:* -MessageSent:true)
	Time: 10 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 10:41:58.0760,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:42:03.1500,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:42:03.9300,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 10:42:03.9300,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608104203929} AND ( *:* -MessageSent:true),
2012-06-08 10:42:03.9300,Raven.Database.Server.HttpServer,Debug,Request # 805: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 10:42:03.9300,Raven.Database.Server.HttpServer,Debug,Request # 806: GET     -     5 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608104203929%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 10:42:03.9300,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608104203929} AND ( *:* -MessageSent:true)
	Time: 3 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 10:42:08.2820,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:42:13.3320,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:42:14.0080,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 10:42:14.0080,Raven.Database.Server.HttpServer,Debug,Request # 807: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 10:42:14.0080,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608104214007} AND ( *:* -MessageSent:true),
2012-06-08 10:42:14.0160,Raven.Database.Server.HttpServer,Debug,Request # 808: GET     -     4 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608104214007%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 10:42:14.0160,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608104214007} AND ( *:* -MessageSent:true)
	Time: 4 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 10:42:18.4750,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:42:23.5190,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:42:24.0850,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 10:42:24.0850,Raven.Database.Server.HttpServer,Debug,Request # 809: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 10:42:24.0850,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608104224085} AND ( *:* -MessageSent:true),
2012-06-08 10:42:24.0960,Raven.Database.Server.HttpServer,Debug,Request # 810: GET     -     9 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608104224085%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 10:42:24.0960,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608104224085} AND ( *:* -MessageSent:true)
	Time: 9 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 10:42:28.5890,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:42:33.0070,Raven.Database.Server.HttpServer,Debug,Request # 811: GET     -    54 ms - <default>  - 200 - /stats?noCache=1601465009,
2012-06-08 10:42:33.6560,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:42:34.2760,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 10:42:34.2760,Raven.Database.Server.HttpServer,Debug,Request # 812: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 10:42:34.7840,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608104234198} AND ( *:* -MessageSent:true),
2012-06-08 10:42:34.7840,Raven.Database.Server.HttpServer,Debug,Request # 813: GET     -     4 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608104234198%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 10:42:34.7840,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608104234198} AND ( *:* -MessageSent:true)
	Time: 3 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 10:42:39.1590,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:42:44.4520,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:42:44.4520,Raven.Database.Server.HttpServer,Debug,Request # 814: GET     -    66 ms - <default>  - 200 - /docs/SMSMessages/65?noCache=-2005700070,
2012-06-08 10:42:45.2540,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 10:42:45.2540,Raven.Database.Server.HttpServer,Debug,Request # 815: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 10:42:45.2540,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608104245253} AND ( *:* -MessageSent:true),
2012-06-08 10:42:45.2670,Raven.Database.Server.HttpServer,Debug,Request # 816: GET     -    11 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608104245253%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 10:42:45.2670,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608104245253} AND ( *:* -MessageSent:true)
	Time: 9 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 10:42:50.4580,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:42:55.3130,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 10:42:55.3130,Raven.Database.Server.HttpServer,Debug,Request # 817: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 10:42:55.3130,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608104255312} AND ( *:* -MessageSent:true),
2012-06-08 10:42:55.3130,Raven.Database.Server.HttpServer,Debug,Request # 818: GET     -     4 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608104255312%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 10:42:55.3130,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608104255312} AND ( *:* -MessageSent:true)
	Time: 3 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 10:42:55.5290,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:43:00.6180,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:43:05.3710,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608104305364} AND ( *:* -MessageSent:true),
2012-06-08 10:43:05.3710,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 10:43:05.3710,Raven.Database.Server.HttpServer,Debug,Request # 819: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 10:43:05.3710,Raven.Database.Server.HttpServer,Debug,Request # 820: GET     -     4 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608104305364%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 10:43:05.3710,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608104305364} AND ( *:* -MessageSent:true)
	Time: 3 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 10:43:05.6850,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:43:08.7630,Raven.Database.Server.HttpServer,Debug,Request # 821: GET     -    31 ms - <default>  - 200 - /stats?noCache=-310225779,
2012-06-08 10:43:14.9380,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:43:15.0580,Raven.Database.Server.HttpServer,Debug,Request # 822: GET     -   128 ms - <default>  - 200 - /stats?noCache=1998436203,
2012-06-08 10:43:15.4870,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608104315424} AND ( *:* -MessageSent:true),
2012-06-08 10:43:15.4870,Raven.Database.Server.HttpServer,Debug,Request # 823: GET     -     7 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608104315424%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 10:43:15.4870,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608104315424} AND ( *:* -MessageSent:true)
	Time: 5 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 10:43:19.9910,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:43:25.1810,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:43:25.7380,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 10:43:25.7380,Raven.Database.Server.HttpServer,Debug,Request # 824: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 10:43:25.7480,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608104325737} AND ( *:* -MessageSent:true),
2012-06-08 10:43:25.7480,Raven.Database.Server.HttpServer,Debug,Request # 825: GET     -    15 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608104325737%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 10:43:25.7480,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608104325737} AND ( *:* -MessageSent:true)
	Time: 14 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 10:43:31.1960,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:43:32.2380,Raven.Database.Server.HttpServer,Debug,Request # 826: GET     -    35 ms - <default>  - 200 - /stats?noCache=1118926901,
2012-06-08 10:43:35.9950,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608104335964} AND ( *:* -MessageSent:true),
2012-06-08 10:43:35.9950,Raven.Database.Server.HttpServer,Debug,Request # 827: GET     -     9 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608104335964%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
